Stock_ID,Stock_Name,Stock_Industry,Stock_Industry_Prev,Stock_Market,Stock_Code,Total_Value,Total_Value_Prev
300017,网宿科技,互联网服务,,CN,sz300017,17158621532.8,0
300018,中元股份,电网设备,,CN,sz300018,2981155523.2000003,0
300019,硅宝科技,化学制品,,CN,sz300019,6636367959.0,0
300020,银江技术,互联网服务,,CN,sz300020,7056740409.120001,0
300021,大禹节水,农牧饲渔,,CN,sz300021,4247374230.0,0
300022,吉峰科技,工程机械,,CN,sz300022,2401671035.4,0
300024,机器人,通用设备,,CN,sz300024,18401015846.5,0
300025,华星创业,通信服务,,CN,sz300025,5260918813.48,0
300026,红日药业,中药,,CN,sz300026,14540109411.08,0
300027,华谊兄弟,文化传媒,,CN,sz300027,7629891277.25,0
300029,ST天龙,光伏设备,,CN,sz300029,1531869660.0,0
300030,阳普医疗,医疗器械,,CN,sz300030,2634275923.7999997,0
300031,宝通科技,游戏,,CN,sz300031,7392416496.64,0
300032,金龙机电,消费电子,,CN,sz300032,4963588177.44,0
300033,同花顺,软件开发,,CN,sz300033,75952128000.0,0
300034,钢研高纳,有色金属,,CN,sz300034,15733832514.15,0
300035,中科电气,非金属材料,,CN,sz300035,8209577182.75,0
300036,超图软件,软件开发,,CN,sz300036,10185485973.390001,0
300037,新宙邦,电池,,CN,sz300037,32286301243.79,0
300039,上海凯宝,中药,,CN,sz300039,8096040000.0,0
300040,九洲集团,电网设备,,CN,sz300040,3332202504.12,0
300041,回天新材,化学制品,,CN,sz300041,5913065594.8,0
300042,朗科科技,半导体,,CN,sz300042,7615200000.0,0
300043,星辉娱乐,游戏,,CN,sz300043,4727953923.8,0
300044,赛为智能,互联网服务,,CN,sz300044,5431110211.08,0
300045,华力创通,计算机设备,,CN,sz300045,16699415947.199999,0
300046,台基股份,半导体,,CN,sz300046,3929929617.4700003,0
300047,天源迪科,软件开发,,CN,sz300047,6160613531.52,0
300048,合康新能,专用设备,,CN,sz300048,5813716833.54,0
300049,福瑞股份,医疗器械,,CN,sz300049,10127544350.0,0
300050,世纪鼎利,通信服务,,CN,sz300050,2844099867.96,0
300051,琏升科技,光伏设备,,CN,sz300051,4139709170.8,0
300052,中青宝,游戏,,CN,sz300052,4936036683.5,0
300053,航宇微,半导体,,CN,sz300053,10474021074.689999,0
300054,鼎龙股份,电子化学品,,CN,sz300054,22768365369.100002,0
300055,万邦达,环保行业,,CN,sz300055,5773572281.400001,0
300056,中创环保,环保行业,,CN,sz300056,3064649021.85,0
300057,万顺新材,有色金属,,CN,sz300057,6015007076.62,0
300058,蓝色光标,文化传媒,,CN,sz300058,19576929836.58,0
300059,东方财富,互联网服务,,CN,sz300059,235952086373.76,0
300061,旗天科技,文化传媒,,CN,sz300061,4250509216.65,0
300062,中能电气,电网设备,,CN,sz300062,3523888700.32,0
300063,天龙集团,文化传媒,,CN,sz300063,5646950305.5,0
300065,海兰信,船舶制造,,CN,sz300065,8267651647.29,0
300066,三川智慧,仪器仪表,,CN,sz300066,5605779282.179999,0
300067,安诺其,化学制品,,CN,sz300067,3371386646.94,0
300068,南都电源,电池,,CN,sz300068,11846899997.29,0
300069,金利华电,电网设备,,CN,sz300069,1801800000.0,0
300070,碧水源,环保行业,,CN,sz300070,18483467751.3,0
300071,福石控股,文化传媒,,CN,sz300071,3659733495.96,0
300072,海新能科,化学制品,,CN,sz300072,8294512666.059999,0
300073,当升科技,电池,,CN,sz300073,21090692229.36,0
300074,华平股份,软件开发,,CN,sz300074,2548900320.0,0
300075,数字政通,软件开发,,CN,sz300075,11676119173.56,0
300076,GQY视讯,光学光电子,,CN,sz300076,2332000000.0,0
300077,国民技术,半导体,,CN,sz300077,7084556310.0,0
300078,思创医惠,互联网服务,,CN,sz300078,4120170812.8199997,0
300079,数码视讯,互联网服务,,CN,sz300079,8445442374.42,0
300080,易成新能,通用设备,,CN,sz300080,10554324716.099998,0
300081,恒信东方,通信服务,,CN,sz300081,5926995086.6,0
300082,奥克股份,化学原料,,CN,sz300082,4842299184.0,0
300083,创世纪,通用设备,,CN,sz300083,11513189726.43,0
300084,海默科技,采掘行业,,CN,sz300084,2949530077.62,0
300085,银之杰,软件开发,,CN,sz300085,9935365922.1,0
300086,康芝药业,化学制药,,CN,sz300086,3177000000.0,0
300087,荃银高科,农牧饲渔,,CN,sz300087,8876498506.869999,0
300088,长信科技,光学光电子,,CN,sz300088,17061688085.550001,0
300091,金通灵,通用设备,,CN,sz300091,4259009652.04,0
300092,科新机电,通用设备,,CN,sz300092,3684267994.95,0
300093,金刚光伏,玻璃玻纤,,CN,sz300093,4207680000.0,0
300094,国联水产,食品饮料,,CN,sz300094,6114666511.26,0
300095,华伍股份,通用设备,,CN,sz300095,3570766394.0,0
300096,易联众,互联网服务,,CN,sz300096,3078800000.0,0
300097,智云股份,专用设备,,CN,sz300097,3269267749.77,0
300098,高新兴,软件开发,,CN,sz300098,8011176287.750001,0
300099,尤洛卡,专用设备,,CN,sz300099,4556299275.9,0
300100,双林股份,汽车零部件,,CN,sz300100,4174314851.34,0
300101,振芯科技,通信设备,,CN,sz300101,13035367140.0,0
300102,乾照光电,光学光电子,,CN,sz300102,7314427884.33,0
300103,达刚控股,专用设备,,CN,sz300103,2146982760.0,0
300105,龙源技术,电源设备,,CN,sz300105,3504306913.8,0
300106,西部牧业,食品饮料,,CN,sz300106,1992863683.3,0
300107,建新股份,化学制品,,CN,sz300107,2873323496.56,0
300108,ST吉药,中药,,CN,sz300108,2410973119.88,0
300109,新开源,化学制品,,CN,sz300109,6364934244.01,0
300110,华仁药业,化学制药,,CN,sz300110,5343602678.639999,0
300111,向日葵,化学制药,,CN,sz300111,4286411677.62,0
300112,万讯自控,仪器仪表,,CN,sz300112,3048085027.8,0
300113,顺网科技,游戏,,CN,sz300113,10608709027.199999,0
300114,中航电测,航天航空,,CN,sz300114,26820526654.6,0
300115,长盈精密,消费电子,,CN,sz300115,14633790053.12,0
300116,保力新,电池,,CN,sz300116,6594131136.83,0
300117,嘉寓股份,装修建材,,CN,sz300117,2085771600.0,0
300118,东方日升,光伏设备,,CN,sz300118,19631038720.86,0
300119,瑞普生物,农药兽药,,CN,sz300119,8089891827.1,0
300120,经纬辉开,光学光电子,,CN,sz300120,4250515074.6000004,0
300121,阳谷华泰,橡胶制品,,CN,sz300121,4008090926.0000005,0
300122,智飞生物,生物制品,,CN,sz300122,158688000000.0,0
300123,亚光科技,船舶制造,,CN,sz300123,8317729761.22,0
300124,汇川技术,电子元件,,CN,sz300124,166716460930.5,0
300125,聆达股份,光伏设备,,CN,sz300125,3762455929.7000003,0
300126,锐奇股份,通用设备,,CN,sz300126,2182415568.0,0
300127,银河磁体,小金属,,CN,sz300127,5732616426.4,0
300128,锦富技术,光学光电子,,CN,sz300128,6313700902.320001,0
300129,泰胜风能,风电设备,,CN,sz300129,9124616504.32,0
300130,新国都,计算机设备,,CN,sz300130,12300120756.07,0
300131,英唐智控,消费电子,,CN,sz300131,6620815034.700001,0
300132,青松股份,美容护理,,CN,sz300132,2892852961.6,0
300133,华策影视,文化传媒,,CN,sz300133,12147860949.39,0
300134,大富科技,通信设备,,CN,sz300134,8350378305.280001,0
300135,宝利国际,化学制品,,CN,sz300135,4635648000.0,0
300136,信维通信,消费电子,,CN,sz300136,22244402987.62,0
300137,先河环保,环保行业,,CN,sz300137,3294614769.3999996,0
300138,晨光生物,农牧饲渔,,CN,sz300138,7464163613.91,0
300139,晓程科技,半导体,,CN,sz300139,2893440000.0,0
300140,节能环境,环保行业,,CN,sz300140,19416175174.5,0
300141,和顺电气,电网设备,,CN,sz300141,2554079076.0,0
300142,沃森生物,生物制品,,CN,sz300142,38576363616.0,0
300143,盈康生命,医疗服务,,CN,sz300143,6806970306.0,0
300144,宋城演艺,旅游酒店,,CN,sz300144,27772996824.0,0
300145,中金环境,通用设备,,CN,sz300145,6073836745.76,0
300146,汤臣倍健,食品饮料,,CN,sz300146,31140975492.01,0
300147,香雪制药,中药,,CN,sz300147,4099930079.0,0
300148,天舟文化,游戏,,CN,sz300148,3575252388.0400004,0
300149,睿智医药,医疗服务,,CN,sz300149,4463007645.559999,0
300150,世纪瑞尔,互联网服务,,CN,sz300150,2884572841.29,0
300151,昌红科技,专用设备,,CN,sz300151,9537218763.57,0
300152,新动力,环保行业,,CN,sz300152,2152656000.0,0
300153,科泰电源,电源设备,,CN,sz300153,2547200000.0,0
300154,瑞凌股份,通用设备,,CN,sz300154,3362672480.0,0
300155,安居宝,计算机设备,,CN,sz300155,3238284082.8799996,0
300157,新锦动力,采掘行业,,CN,sz300157,2612117725.2000003,0
300158,振东制药,化学制药,,CN,sz300158,6976688741.4,0
300159,新研股份,航天航空,,CN,sz300159,4077345606.71,0
300160,秀强股份,家电行业,,CN,sz300160,4799996473.32,0
300161,华中数控,通用设备,,CN,sz300161,7570352118.6,0
300162,雷曼光电,光学光电子,,CN,sz300162,2663266428.6,0
300163,先锋新材,化学制品,,CN,sz300163,1858080000.0,0
300164,通源石油,采掘行业,,CN,sz300164,2989997662.74,0
300165,天瑞仪器,仪器仪表,,CN,sz300165,3156409688.25,0
300166,东方国信,互联网服务,,CN,sz300166,11892576429.84,0
300167,ST迪威迅,互联网服务,,CN,sz300167,1222264500.0,0
300168,万达信息,互联网服务,,CN,sz300168,13421685516.300001,0
300169,天晟新材,化学制品,,CN,sz300169,2448142393.4,0
300170,汉得信息,互联网服务,,CN,sz300170,8928273835.6,0
300171,东富龙,医疗器械,,CN,sz300171,14362063955.199999,0
300172,中电环保,环保行业,,CN,sz300172,3870781200.0,0
300173,福能东方,专用设备,,CN,sz300173,3916087970.34,0
300174,元力股份,化学制品,,CN,sz300174,5784133716.6,0
300175,朗源股份,食品饮料,,CN,sz300175,2438744000.0,0
300176,派生科技,汽车零部件,,CN,sz300176,2718711216.0,0
300177,中海达,计算机设备,,CN,sz300177,5886377312.06,0
300179,四方达,通用设备,,CN,sz300179,4800779240.400001,0
300180,华峰超纤,塑料制品,,CN,sz300180,8787690173.45,0
300181,佐力药业,中药,,CN,sz300181,7610052584.75,0
300182,捷成股份,文化传媒,,CN,sz300182,14411296669.12,0
300183,东软载波,通信服务,,CN,sz300183,7101050252.95,0
300184,力源信息,贸易行业,,CN,sz300184,7731879877.400001,0
300185,通裕重工,风电设备,,CN,sz300185,9586448683.14,0
300187,永清环保,环保行业,,CN,sz300187,3725239892.0499997,0
300188,美亚柏科,软件开发,,CN,sz300188,13906342875.8,0
300189,神农科技,农牧饲渔,,CN,sz300189,3604480000.0,0
300190,维尔利,环保行业,,CN,sz300190,3399911206.0499997,0
300191,潜能恒信,采掘行业,,CN,sz300191,5542400000.0,0
300192,科德教育,教育,,CN,sz300192,3307890456.4500003,0
300193,佳士科技,通用设备,,CN,sz300193,3955453309.3399997,0
300194,福安药业,化学制药,,CN,sz300194,5877179167.080001,0
300195,长荣股份,专用设备,,CN,sz300195,2764719434.6800003,0
300196,长海股份,玻璃玻纤,,CN,sz300196,4965899934.6,0
300197,节能铁汉,环保行业,,CN,sz300197,6968264964.900001,0
300198,纳川股份,装修建材,,CN,sz300198,2908966882.7999997,0
300199,翰宇药业,化学制药,,CN,sz300199,14988605471.919998,0
300200,高盟新材,化学制品,,CN,sz300200,4296802863.820001,0
300201,海伦哲,工程机械,,CN,sz300201,5090106223.0199995,0
300203,聚光科技,环保行业,,CN,sz300203,8081960764.0,0
300204,舒泰神,生物制品,,CN,sz300204,5647271600.1,0
300205,天喻信息,通信设备,,CN,sz300205,5040256320.0,0
300206,理邦仪器,医疗器械,,CN,sz300206,6881769438.18,0
300207,欣旺达,电池,,CN,sz300207,28864367468.0,0
300208,青岛中程,电网设备,,CN,sz300208,5343756750.0,0
300209,ST有棵树,软件开发,,CN,sz300209,1274764136.6,0
300210,森远股份,环保行业,,CN,sz300210,6251279593.2300005,0
300211,亿通科技,通信服务,,CN,sz300211,3322363841.85,0
300212,易华录,互联网服务,,CN,sz300212,24894797013.510002,0
300213,佳讯飞鸿,通信设备,,CN,sz300213,5100042464.76,0
300214,日科化学,塑料制品,,CN,sz300214,3006208834.1600003,0
300215,电科院,专业服务,,CN,sz300215,3981193056.75,0
300217,东方电热,家电行业,,CN,sz300217,8628697932.0,0
300218,安利股份,塑料制品,,CN,sz300218,2951023200.0,0
300219,鸿利智汇,光学光电子,,CN,sz300219,5798057314.139999,0
300220,ST金运,电子元件,,CN,sz300220,1235304000.0,0
300221,银禧科技,塑料制品,,CN,sz300221,2776163919.75,0
300222,科大智能,电网设备,,CN,sz300222,5820607065.64,0
300223,北京君正,半导体,,CN,sz300223,33454661717.17,0
300224,正海磁材,小金属,,CN,sz300224,9752704334.630001,0
300225,金力泰,化学制品,,CN,sz300225,5664997374.0,0
300226,上海钢联,互联网服务,,CN,sz300226,8537924819.4800005,0
300227,光韵达,电子元件,,CN,sz300227,4048218186.2999997,0
300228,富瑞特装,通用设备,,CN,sz300228,4528447966.63,0
300229,拓尔思,软件开发,,CN,sz300229,13631304040.140001,0
300230,永利股份,塑料制品,,CN,sz300230,3403579190.97,0
300231,银信科技,互联网服务,,CN,sz300231,4651052147.7,0
300232,洲明科技,光学光电子,,CN,sz300232,7374163074.9800005,0
300233,金城医药,化学制药,,CN,sz300233,7147744809.940001,0
300234,开尔新材,装修建材,,CN,sz300234,2770684567.56,0
300235,方直科技,软件开发,,CN,sz300235,2834667110.1,0
300236,上海新阳,电子化学品,,CN,sz300236,11532435593.599998,0
300237,美晨生态,工程建设,,CN,sz300237,3071278800.8999996,0
300238,冠昊生物,医疗器械,,CN,sz300238,3956123058.92,0
300239,东宝生物,生物制品,,CN,sz300239,3965267926.44,0
300240,飞力达,物流行业,,CN,sz300240,2616596395.0,0
300241,瑞丰光电,光学光电子,,CN,sz300241,3678724423.11,0
300242,佳云科技,文化传媒,,CN,sz300242,3083938388.6400003,0
300243,瑞丰高材,塑料制品,,CN,sz300243,2324022820.35,0
300244,迪安诊断,医疗服务,,CN,sz300244,16619066934.36,0
300245,天玑科技,互联网服务,,CN,sz300245,2937096709.41,0
300246,宝莱特,医疗器械,,CN,sz300246,3156362737.8199997,0
300247,融捷健康,家电行业,,CN,sz300247,2999070367.49,0
300248,新开普,互联网服务,,CN,sz300248,4615815928.17,0
300249,依米康,软件开发,,CN,sz300249,4167016423.2400002,0
300250,初灵信息,互联网服务,,CN,sz300250,4138010056.62,0
300251,光线传媒,文化传媒,,CN,sz300251,23410195287.36,0
300252,金信诺,通信设备,,CN,sz300252,6528836803.24,0
300253,卫宁健康,软件开发,,CN,sz300253,16881212851.44,0
300254,仟源医药,化学制药,,CN,sz300254,2594983366.62,0
300255,常山药业,化学制药,,CN,sz300255,14539543089.960001,0
300256,星星科技,消费电子,,CN,sz300256,7304226702.92,0
300257,开山股份,通用设备,,CN,sz300257,14030126454.16,0
300258,精锻科技,汽车零部件,,CN,sz300258,6860494099.04,0
300259,新天科技,仪器仪表,,CN,sz300259,4375057669.84,0
300260,新莱应材,通用设备,,CN,sz300260,13498403491.2,0
300261,雅本化学,农药兽药,,CN,sz300261,7725741957.419999,0
300262,巴安水务,环保行业,,CN,sz300262,2069580026.9099998,0
300263,隆华科技,通用设备,,CN,sz300263,6574454192.98,0
300264,佳创视讯,互联网服务,,CN,sz300264,3050471227.44,0
300265,通光线缆,电网设备,,CN,sz300265,4216230785.9999995,0
300266,兴源环境,环保行业,,CN,sz300266,4878954965.96,0
300267,尔康制药,化学制药,,CN,sz300267,7611011970.3,0
300268,*ST佳沃,农牧饲渔,,CN,sz300268,2283762000.0,0
300269,联建光电,互联网服务,,CN,sz300269,2624764083.5,0
300270,中威电子,计算机设备,,CN,sz300270,2398223741.7599998,0
300271,华宇软件,互联网服务,,CN,sz300271,7162817208.22,0
300272,开能健康,家电行业,,CN,sz300272,3676585315.13,0
300274,阳光电源,光伏设备,,CN,sz300274,125480406638.15999,0
300275,梅安森,仪器仪表,,CN,sz300275,3796459050.88,0
300276,三丰智能,专用设备,,CN,sz300276,5604171960.0,0
300277,海联讯,互联网服务,,CN,sz300277,3115500000.0,0
300278,华昌达,通用设备,,CN,sz300278,5614950706.6,0
300279,和晶科技,消费电子,,CN,sz300279,3213383649.3,0
300280,紫天科技,文化传媒,,CN,sz300280,6432389379.36,0
300281,金明精机,专用设备,,CN,sz300281,2475838357.8,0
300282,*ST三盛,教育,,CN,sz300282,1100460977.7,0
300283,温州宏丰,电网设备,,CN,sz300283,2718943169.94,0
300284,苏交科,工程咨询服务,,CN,sz300284,7172861756.32,0
300285,国瓷材料,化学制品,,CN,sz300285,25175563277.039997,0
300286,安科瑞,电网设备,,CN,sz300286,5902546276.25,0
300287,飞利信,互联网服务,,CN,sz300287,6343910231.36,0
300288,朗玛信息,互联网服务,,CN,sz300288,5981562815.4,0
300289,利德曼,医疗器械,,CN,sz300289,3574155469.59,0
300290,荣科科技,互联网服务,,CN,sz300290,4490308558.69,0
300291,百纳千成,文化传媒,,CN,sz300291,8401655686.92,0
300292,吴通控股,通信服务,,CN,sz300292,5340224596.5199995,0
300293,蓝英装备,专用设备,,CN,sz300293,5668838275.5,0
300294,博雅生物,生物制品,,CN,sz300294,16267064287.88,0
300295,三六五网,互联网服务,,CN,sz300295,2711619185.94,0
300296,利亚德,光学光电子,,CN,sz300296,15454609651.650002,0
300298,三诺生物,医疗器械,,CN,sz300298,16414479700.57,0
300299,富春股份,游戏,,CN,sz300299,4728009677.4,0
300300,海峡创新,互联网服务,,CN,sz300300,2967574342.2,0
300301,*ST长方,光学光电子,,CN,sz300301,1469602310.3400002,0
300302,同有科技,软件开发,,CN,sz300302,6796826479.78,0
300303,聚飞光电,光学光电子,,CN,sz300303,7973226080.820001,0
300304,云意电气,汽车零部件,,CN,sz300304,5632687511.92,0
300305,裕兴股份,塑料制品,,CN,sz300305,2936686271.04,0
300306,远方信息,仪器仪表,,CN,sz300306,3281297091.6,0
300307,慈星股份,专用设备,,CN,sz300307,5346711165.599999,0
300308,中际旭创,通信设备,,CN,sz300308,75786796867.2,0
300310,宜通世纪,通信服务,,CN,sz300310,4690423384.92,0
300311,任子行,软件开发,,CN,sz300311,4479640497.5,0
300313,*ST天山,农牧饲渔,,CN,sz300313,4034278634.44,0
300314,戴维医疗,医疗器械,,CN,sz300314,4337280000.0,0
300315,掌趣科技,游戏,,CN,sz300315,13649546750.4,0
300316,晶盛机电,光伏设备,,CN,sz300316,55760294502.6,0
300317,珈伟新能,光伏设备,,CN,sz300317,4237541133.2999997,0
300318,博晖创新,医疗器械,,CN,sz300318,5334360232.35,0
300319,麦捷科技,光学光电子,,CN,sz300319,8780735399.62,0
300320,海达股份,橡胶制品,,CN,sz300320,4737725425.08,0
300321,同大股份,化学制品,,CN,sz300321,1657896000.0000002,0
300322,硕贝德,消费电子,,CN,sz300322,5584299659.7300005,0
300323,华灿光电,光学光电子,,CN,sz300323,10993551819.6,0
300324,旋极信息,互联网服务,,CN,sz300324,6426637013.400001,0
300326,凯利泰,医疗器械,,CN,sz300326,4968992487.69,0
300327,中颖电子,半导体,,CN,sz300327,8697781220.23,0
300328,宜安科技,小金属,,CN,sz300328,4902007560.0,0
300329,海伦钢琴,家用轻工,,CN,sz300329,1856203645.2,0
300331,苏大维格,光学光电子,,CN,sz300331,6387692235.6,0
300332,天壕能源,燃气,,CN,sz300332,7564715040.150001,0
300333,兆日科技,软件开发,,CN,sz300333,2577120000.0,0
300334,津膜科技,环保行业,,CN,sz300334,2356109776.7999997,0
300335,迪森股份,环保行业,,CN,sz300335,2714200487.7200003,0
300337,银邦股份,有色金属,,CN,sz300337,7142484800.0,0
300338,开元教育,教育,,CN,sz300338,1948921309.28,0
300339,润和软件,互联网服务,,CN,sz300339,21144707828.55,0
300340,科恒股份,电池,,CN,sz300340,2723782755.0,0
300341,麦克奥迪,电网设备,,CN,sz300341,6472803303.36,0
300342,天银机电,家电行业,,CN,sz300342,6698553380.88,0
300343,联创股份,化学制品,,CN,sz300343,7953483778.200001,0
300344,立方数科,软件开发,,CN,sz300344,4010665100.0,0
300345,华民股份,通用设备,,CN,sz300345,4644556011.839999,0
300346,南大光电,电子化学品,,CN,sz300346,15867981354.8,0
300347,泰格医药,医疗服务,,CN,sz300347,55363660241.2,0
300348,长亮科技,软件开发,,CN,sz300348,7760721757.2,0
300349,金卡智能,仪器仪表,,CN,sz300349,5377853560.139999,0
300350,华鹏飞,物流行业,,CN,sz300350,2969756481.1200004,0
300351,永贵电器,交运设备,,CN,sz300351,6884848774.6,0
300352,北信源,软件开发,,CN,sz300352,7669569420.2300005,0
300353,东土科技,通信设备,,CN,sz300353,6401034891.21,0
300354,东华测试,仪器仪表,,CN,sz300354,5884141350.54,0
300355,蒙草生态,环保行业,,CN,sz300355,6433010744.809999,0
300357,我武生物,生物制品,,CN,sz300357,15691812480.0,0
300358,楚天科技,医疗器械,,CN,sz300358,7006889179.379999,0
300359,全通教育,教育,,CN,sz300359,3844333871.54,0
300360,炬华科技,电网设备,,CN,sz300360,7059100716.36,0
300363,博腾股份,化学制药,,CN,sz300363,15919398583.0,0
300364,中文在线,文化传媒,,CN,sz300364,24635462107.5,0
300365,恒华科技,软件开发,,CN,sz300365,4342953595.56,0
300366,创意信息,软件开发,,CN,sz300366,9988551906.0,0
300368,汇金股份,计算机设备,,CN,sz300368,4005534366.75,0
300369,绿盟科技,软件开发,,CN,sz300369,7910610089.070001,0
300370,安控科技,仪器仪表,,CN,sz300370,4430014716.75,0
300371,汇中股份,仪器仪表,,CN,sz300371,2507167508.1600003,0
300373,扬杰科技,半导体,,CN,sz300373,20174493583.62,0
300374,中铁装配,装修装饰,,CN,sz300374,3265715835.3599997,0
300375,鹏翎股份,汽车零部件,,CN,sz300375,4381197144.4,0
300376,易事特,电源设备,,CN,sz300376,14854174236.88,0
300377,赢时胜,软件开发,,CN,sz300377,6677857561.200001,0
300378,鼎捷软件,软件开发,,CN,sz300378,5956991871.6,0
300379,东方通,软件开发,,CN,sz300379,10682725307.800001,0
300380,安硕信息,软件开发,,CN,sz300380,3232673086.5,0
300381,溢多利,化学制药,,CN,sz300381,3984366668.1300006,0
300382,斯莱克,专用设备,,CN,sz300382,6466333909.349999,0
300383,光环新网,互联网服务,,CN,sz300383,18515206324.100002,0
300384,三联虹普,专业服务,,CN,sz300384,5346561761.400001,0
300385,雪浪环境,环保行业,,CN,sz300385,2215420447.8,0
300386,飞天诚信,软件开发,,CN,sz300386,4677912360.0,0
300387,富邦股份,化肥行业,,CN,sz300387,2231520178.96,0
300388,节能国祯,环保行业,,CN,sz300388,4780901085.48,0
300389,艾比森,光学光电子,,CN,sz300389,5530578839.2,0
300390,天华新能,能源金属,,CN,sz300390,21759215884.44,0
300391,长药控股,医疗器械,,CN,sz300391,2925306535.2,0
300393,中来股份,光伏设备,,CN,sz300393,11724390372.08,0
300394,天孚通信,通信设备,,CN,sz300394,29280854514.550003,0
300395,菲利华,非金属材料,,CN,sz300395,21629833906.53,0
300396,迪瑞医疗,医疗器械,,CN,sz300396,8567588805.0,0
300397,天和防务,通信设备,,CN,sz300397,5797531544.0,0
300398,飞凯材料,电子化学品,,CN,sz300398,9293776417.919998,0
300399,天利科技,互联网服务,,CN,sz300399,2659696000.0,0
300400,劲拓股份,专用设备,,CN,sz300400,4410937044.0,0
300401,花园生物,化学制药,,CN,sz300401,5961912208.04,0
300402,宝色股份,专用设备,,CN,sz300402,4178057223.5499997,0
300403,汉宇集团,家电行业,,CN,sz300403,5059170000.0,0
300404,博济医药,医疗服务,,CN,sz300404,3675180662.04,0
300405,科隆股份,化学制品,,CN,sz300405,1757423106.78,0
300406,九强生物,医疗器械,,CN,sz300406,11180462676.0,0
300407,凯发电气,电网设备,,CN,sz300407,2800164338.4,0
300408,三环集团,电子元件,,CN,sz300408,56919971918.7,0
300409,道氏技术,非金属材料,,CN,sz300409,6567058635.36,0
300410,正业科技,电子元件,,CN,sz300410,3158153847.23,0
300411,金盾股份,专用设备,,CN,sz300411,2764336047.6,0
300412,迦南科技,专用设备,,CN,sz300412,2901921193.71,0
300413,芒果超媒,文化传媒,,CN,sz300413,50397218756.100006,0
300414,中光防雷,通信设备,,CN,sz300414,3299316995.9199996,0
300415,伊之密,专用设备,,CN,sz300415,8602965102.24,0
300416,苏试试验,专业服务,,CN,sz300416,8828389912.16,0
300417,南华仪器,仪器仪表,,CN,sz300417,1655018999.4,0
300418,昆仑万维,互联网服务,,CN,sz300418,40350389244.840004,0
300419,浩丰科技,互联网服务,,CN,sz300419,2717700360.2999997,0
300420,五洋停车,通用设备,,CN,sz300420,3784540271.79,0
300421,力星股份,通用设备,,CN,sz300421,2916782401.28,0
300422,博世科,环保行业,,CN,sz300422,3165551929.3199997,0
300423,昇辉科技,电网设备,,CN,sz300423,4363174013.3,0
300424,航新科技,航天航空,,CN,sz300424,3346538974.6499996,0
300425,中建环能,环保行业,,CN,sz300425,3283944699.96,0
300426,唐德影视,文化传媒,,CN,sz300426,5182200320.0,0
300427,*ST红相,电网设备,,CN,sz300427,2716802467.35,0
300428,立中集团,汽车零部件,,CN,sz300428,13947719740.36,0
300429,强力新材,电子化学品,,CN,sz300429,7290945456.45,0
300430,诚益通,通用设备,,CN,sz300430,4237085328.96,0
300432,富临精工,汽车零部件,,CN,sz300432,14742829357.800001,0
300433,蓝思科技,消费电子,,CN,sz300433,65280286551.1,0
300434,金石亚药,化学制药,,CN,sz300434,5262844723.2,0
300435,中泰股份,燃气,,CN,sz300435,5525608452.0,0
300436,广生堂,化学制药,,CN,sz300436,4545480180.0,0
300437,清水源,化学制品,,CN,sz300437,3303054486.75,0
300438,鹏辉能源,电池,,CN,sz300438,14801057325.599998,0
300439,美康生物,医疗器械,,CN,sz300439,4776007693.05,0
300440,运达科技,互联网服务,,CN,sz300440,3322006110.0,0
300441,鲍斯股份,通用设备,,CN,sz300441,4462318117.32,0
300442,润泽科技,互联网服务,,CN,sz300442,45560896145.520004,0
300443,金雷股份,风电设备,,CN,sz300443,9457690275.88,0
300444,双杰电气,电网设备,,CN,sz300444,5598361880.9,0
300445,康斯特,仪器仪表,,CN,sz300445,3292665201.5,0
300446,航天智造,电子化学品,,CN,sz300446,11680288227.279999,0
300447,全信股份,电网设备,,CN,sz300447,4778348737.5,0
300448,浩云科技,互联网服务,,CN,sz300448,3977920424.52,0
300449,汉邦高科,计算机设备,,CN,sz300449,1858152940.7700002,0
300450,先导智能,电池,,CN,sz300450,41973169311.200005,0
300451,创业慧康,软件开发,,CN,sz300451,11649417683.84,0
300452,山河药辅,化学制药,,CN,sz300452,3634134510.5,0
300453,三鑫医疗,医疗器械,,CN,sz300453,4213927979.95,0
300454,深信服,软件开发,,CN,sz300454,35697473104.759995,0
300455,航天智装,计算机设备,,CN,sz300455,9259206374.4,0
300456,赛微电子,半导体,,CN,sz300456,15909552836.460001,0
300457,赢合科技,电池,,CN,sz300457,12406175093.300001,0
300458,全志科技,半导体,,CN,sz300458,15041960166.519999,0
300459,汤姆猫,游戏,,CN,sz300459,17860319570.12,0
300460,惠伦晶体,电子元件,,CN,sz300460,3493204882.44,0
300461,田中精机,专用设备,,CN,sz300461,3541566076.08,0
300462,华铭智能,交运设备,,CN,sz300462,2423021990.13,0
300463,迈克生物,医疗器械,,CN,sz300463,9860760399.0,0
300464,星徽股份,通用设备,,CN,sz300464,2964840876.9,0
300465,高伟达,软件开发,,CN,sz300465,4686536075.93,0
300466,赛摩智能,电网设备,,CN,sz300466,3877236533.92,0
300467,迅游科技,游戏,,CN,sz300467,3350848751.5299997,0
300468,四方精创,软件开发,,CN,sz300468,5874287474.25,0
300469,信息发展,软件开发,,CN,sz300469,4110834925.4399996,0
300470,中密控股,通用设备,,CN,sz300470,7912590238.7699995,0
300471,厚普股份,专用设备,,CN,sz300471,5710863545.280001,0
